Country Name|Country Code|Indicator Name|Indicator Code|1960|1961|1962|1963|1964|1965|1966|1967|1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|
Cambodia|KHM|Medium and high-tech exports (% manufactured exports)|TX.MNF.TECH.ZS.UN|||||||||||||||||||||||||||||||1.310015379|1.310015379|1.310015379|1.310015379|1.310015379|1.310015379|1.310015379|1.310015379|1.310015379|1.310015379|1.310015379|1.45300738|2.925690604|1.902638461|1.145269866|1.011122144|2.443367977|2.295541112|3.376531993|4.992834118|7.940812223|7.061369092|6.468160825|10.59320436|1.776018364|8.920290121|9.558096847|9.778438204|9.166684197|9.021017989|12.45725243||
Cambodia|KHM|Commercial service imports (current US$)|TM.VAL.SERV.CD.WT|||||||||||||||||||||||||||||||||63600000|118414000|131600000|180900000|208700000|182200000|214122728.8|285054032.1|320633283.8|340117783.8|368061776.1|425247504.3|502047926.3|630954793.3|760420336.8|772562164.6|799112028.7|822194636.1|995854176.2|1362809865|1557927741|1762140761|2054340928|2208936297|2399329083|2714504430|3034464173|3238413284|2001586540|2088003511|
Cambodia|KHM|Merchandise imports by the reporting economy (current US$)|TM.VAL.MRCH.WL.CD|93700000|97200000|102300000|105800000|79400000|97100000|106900000||113300000||51690000|||||||||||78371700|50808440.62|52066084.55|49088515.21|27370821.59|11014416.02|13302277.57|23864421.26|51872362.79|56015457.54|61933482.09|751153328.5|981386995.3|1151535194|1573460945|1632033936|1116440000|1128860000|1242970000|1412482239|1455357838|1604539876|1656544911|2032824789|2546457149|2979106622|3552148948|4422746747|3899895952|4890032506|6139995656|7065582846|9222976822|10261616667|11215140868|12900202474|14800881639|18130580507|21058389640|20298153136||
Cambodia|KHM|Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports)|TM.VAL.MRCH.R4.ZS|0.106723586|0.102880658||0.756143667|0.503778338|0.102986612|0.09354537||0.52956752||0.754497969|||||||||||||||||||0.004241179|0.003927487||0.007322074|0.143137257|0.000286574|0.081469483|0.046618675|0.009852746||0.004827148|0.005663222|0.000686841||||0.069705277|0.079969813|0.045918063|0.025431571|0.031189371|0.010831748|0.014870711|0.00962583|0.006980544|0.014504829|0.006535709|0.007653415|0.005161706|0.007221694|0.011012836|0.009695508||
Cambodia|KHM|Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)|TM.VAL.MRCH.OR.ZS|2.668089648|2.880658436|3.519061584|5.293005671|8.438287154|6.48815654|4.677268475||3.706972639||2.514993229|||||||||||4.543349194|0.410248013|0.0481783|0.188231401|0.591873747|2.183076991|7.626714535|4.551288907|2.888537456|4.047972541|19.94233034|0.167076538|1.279724159|0.312485539|0.284915793|0.363791931|0.801655261|0.599720072|1.656516247|0.97200493|0.649179037|0.001596782|0.003734641|0.12309236|1.598973107|1.853671453|1.780737827|2.927157317|2.664471496|2.113588445|2.075751224|2.603229203|2.025448742|2.475708948|1.86294952|1.525495134|1.485794957|1.984276923|1.861963947|1.467414991||
Cambodia|KHM|Ores and metals imports (% of merchandise imports)|TM.VAL.MMTL.ZS.UN|||0.559721936|1.533034413|1.301927466|1.205317085|1.488497544|1.87705206|1.741061508|1.993006561|2.092404604|0.804431575|0.974054504||||||||||||||||||||||||||||0.396593299|0.448929147|0.638057149|0.48398621|0.334267491|0.366714372|0.601307371|0.621774775|2.27531533|1.379199002|1.482417567|1.366553221|1.512798484|1.32539984|1.373879647|1.514999416|1.49447697|1.577936689|1.438968594|1.688092847|2.138690782|2.3112072|
Cambodia|KHM|Fuel imports (% of merchandise imports)|TM.VAL.FUEL.ZS.UN|||7.627556996|8.475212228|8.202094135|7.268127803|8.551417642|9.906370862|7.743899454|4.733715309|7.029488708|3.105712379|1.713204768||||||||||||||||||||||||||||12.69070812|13.80181832|10.96037984|11.06233318|9.834887093|7.369796841|7.92136523|8.352543785|7.569388675|9.785930933|7.065972306|13.67751383|15.59038627|12.13166414|3.303637032|0.795807803|8.719372034|9.918241835|11.52693407|11.57975389|9.90639676|8.231260198|
Cambodia|KHM|Tariff rate, most favored nation, weighted mean, primary products (%)|TM.TAX.TCOM.WM.FN.ZS||||||||||||||||||||||||||||||||||||||||||16.1|15.03|15.59||11.75|11.57|14.98|13.02||10.47|9.65|9.16||9.95||10.98||||8.55||
Cambodia|KHM|Tariff rate, applied, simple mean, primary products (%)|TM.TAX.TCOM.SM.AR.ZS||||||||||||||||||||||||||||||||||||||||||18.26|18.35|17.53||16.3|15.7|14.64|13.77||14.06|14.22|14.94||9.89||15.13||||9.05||
Cambodia|KHM|Tariff rate, most favored nation, weighted mean, all products (%)|TM.TAX.MRCH.WM.FN.ZS||||||||||||||||||||||||||||||||||||||||||16.49|16.28|16.47||11.08|10.86|11.68|11.42||9.5|8.94|9.08||8.34||9.77||||9.62||
Cambodia|KHM|Tariff rate, applied, simple mean, all products (%)|TM.TAX.MRCH.SM.AR.ZS||||||||||||||||||||||||||||||||||||||||||16.74|16.28|16.26||14.09|13.73|12.42|12.36||13.16|12.26|12.36||8.04||12.45||||8.2||
Cambodia|KHM|Tariff rate, most favored nation, weighted mean, manufactured products (%)|TM.TAX.MANF.WM.FN.ZS||||||||||||||||||||||||||||||||||||||||||16.81|16.76|16.9||10.96|10.72|11.01|11.17||9.72|8.95|9.26||8.06||9.71||||9.87||
Cambodia|KHM|Tariff rate, applied, simple mean, manufactured products (%)|TM.TAX.MANF.SM.AR.ZS||||||||||||||||||||||||||||||||||||||||||16.54|16|16.1||13.75|13.46|12.08|12.17||13.01|11.97|11.97||7.74||12||||8.05||
Cambodia|KHM|Import volume index (2000 = 100)|TM.QTY.MRCH.XD.WD|||||||||||||||||||||||||||||||||||||||||100|112.642597|128.9479329|132.0206067|151.4037343|174.0837451|200.9460798|215.4106973|225.9258899|216.0404658|220.4254423|251.5260319|315.0108009|278.5332887|317.8700493|438.0185856|415.1516619|459.0228726|530.5199476|623.353918|586.6980809||
Cambodia|KHM|International tourism, expenditures for travel items (current US$)|ST.INT.TVLX.CD||||||||||||||||||||||||||||||||||||8000000|15000000|13000000|25000000|28000000|33000000|37000000|38000000|36000000|48000000|96000000|122000000|123000000|97000000|104000000|61000000|264000000|314000000|355000000|401000000|510000000|616000000|741000000|863000000|911000000|169000000||
Cambodia|KHM|International tourism, receipts (% of total exports)|ST.INT.RCPT.XP.ZS||||||||||||||||||||||||||||||||||||7.325629385|14.50892857|11.04417671|13.17221945|16.85078691|18.89830809|20.46964045|21.44069663|16.73765146|19.83016859|23.07450853|22.10471677|24.975179|25.4955032|29.46323499|28.17217326|29.05759391|30.00263807|27.47306884|26.87960024|25.7241086|24.6263201|25.4170915|26.24099505|25.20830276|5.515123018||
Cambodia|KHM|Unmet need for contraception (% of married women ages 15-49)|SP.UWT.TFRT|||||||||||||||||||||||||||||||||||||||||33|||||25.3|25.27882439||||16.9|16.94928745|||12.5||||||||
Cambodia|KHM|Rural population (% of total population)|SP.RUR.TOTL.ZS|89.715|89.707|89.667|89.503|89.338|89.17|89|87.902|86.709|85.421|84.03|81.283|78.182|74.737|70.945|95.523|95.18|94.814|94.422|94.001|90.102|87.258|86.969|86.675|86.374|86.069|85.758|85.441|85.117|84.789|84.454|84.113|83.766|83.413|83.054|82.689|82.317|81.94|81.645|81.53|81.414|81.297|81.18|81.063|80.945|80.826|80.707|80.587|80.429|80.07|79.706|79.337|78.963|78.585|78.201|77.812|77.418|77.02|76.612|76.195|75.768|75.332|
Cambodia|KHM|Completeness of birth registration (%)|SP.REG.BRTH.ZS||||||||||||||||||||||||||||||||||||||||||||||66.4|||||62.1||||73.3||||||||
Cambodia|KHM|Completeness of birth registration, female (%)|SP.REG.BRTH.FE.ZS||||||||||||||||||||||||||||||||||||||||||||||66.1|||||62.1||||72.9||||||||
Cambodia|KHM|Population, female|SP.POP.TOTL.FE.IN|2775913|2838198|2901294|2964747|3029485|3095568|3160909|3225825|3290683|3355573|3379892|3391257|3442548|3501198|3547006|3504525|3348247|3228543|3198363|3255563|3334177|3417502|3545857|3677619|3804093|3925641|4065209|4214473|4356677|4501727|4660876|4823655|5024695|5249118|5427475|5566038|5695203|5817046|5938327|6055381|6162331|6269097|6378217|6488659|6600114|6711926|6824167|6939365|7050210|7154373|7258651|7364277|7471081|7578172|7684470|7788391|7892686|7996341|8094239|8186482|8281334|8376956|
Cambodia|KHM|Population growth (annual %)|SP.POP.GROW||2.194883374|2.168852871|2.133396654|2.127592283|2.127242527|2.061074453|1.999410451|1.95180853|1.91346805|0.430483164|-0.182038654|1.03940639|1.264033547|0.886959597|-2.71963852|-6.458685818|-4.324284377|-1.316599848|1.508644154|2.402430435|2.634990019|3.931862572|3.885388507|3.595414357|3.338575863|3.794021317|4.020260371|3.62214017|3.576810496|3.888891053|3.83702258|4.836681184|5.264627959|3.762942278|2.627508394|2.380732598|2.20186668|2.056361276|1.951251573|1.830648179|1.793814334|1.795929879|1.782576229|1.772331946|1.753175949|1.730269692|1.743255619|1.656639057|1.507891949|1.457229884|1.453873407|1.449284193|1.430499716|1.397775194|1.34979002|1.334085157|1.310482663|1.221445659|1.132442162|1.160057697|1.165135849|
Cambodia|KHM|Sex ratio at birth (male births per female births)|SP.POP.BRTH.MF|1.053|1.053|1.053|1.053|1.053|1.053|1.053|1.053|1.053|1.053|1.053|1.053|1.053|1.054|1.054|1.054|1.054|1.054|1.054|1.055|1.055|1.054|1.054|1.054|1.052|1.051|1.05|1.049|1.049|1.049|1.049|1.048|1.047|1.047|1.047|1.048|1.048|1.049|1.049|1.049|1.05|1.05|1.049|1.05|1.05|1.05|1.051|1.051|1.051|1.051|1.051|1.051|1.051|1.051|1.051|1.051|1.052|1.052|1.052|1.052|1.052||
Cambodia|KHM|Population ages 75-79, female (% of female population)|SP.POP.7579.FE.5Y|0.454967429|0.460450529|0.468463301|0.477932936|0.487426081|0.496160883|0.504838956|0.513604967|0.522156039|0.530758909|0.546348899|0.564200826|0.575344193|0.585014044|0.59612256|0.547649111|0.489629349|0.498537576|0.519890875|0.535483499|0.552025282|0.566715104|0.573105458|0.578376855|0.584515076|0.591992492|0.596918953|0.59999198|0.603659555|0.607744539|0.610421732|0.61238826|0.610136475|0.605977995|0.607040971|0.612302738|0.618924383|0.626400464|0.633848557|0.641974522|0.652009767|0.662982244|0.675274871|0.689449083|0.704434856|0.71942087|0.734668368|0.749701161|0.765934632|0.784464271|0.803461966|0.822932109|0.84326485|0.863347991|0.885858101|0.910502626|0.934231963|0.957600483|0.982173804|1.007416861|1.032931472|1.058803524|
Cambodia|KHM|Population ages 65 and above, total|SP.POP.65UP.TO|149126|153354|157799|162522|167542|172791|178298|184041|189890|195870|201119|205501|209969|214459|218698|201215|176370|172317|175046|179474|185758|192556|199574|206827|214359|222154|230188|238551|247239|256151|265347|274771|284569|294844|305303|315827|326447|337180|348187|359517|371175|383350|396155|409562|423975|439174|454670|470662|487403|505288|524147|544002|565228|588855|616978|649116|684181|722852|765583|812938|864539|917736|
Cambodia|KHM|Population ages 65 and above, female|SP.POP.65UP.FE.IN|83096|85452|87944|90586|93417|96392|99517|102793|106153|109610|113130|116623|120157|123683|127046|119046|106758|105015|107234|110684|114986|119432|124026|128730|133566|138538|143585|148692|153912|159308|164900|170583|176387|182350|188359|194395|200526|206757|213163|219817|226738|234047|241853|250132|259044|268453|278092|288070|298541|309766|321654|334253|347724|362753|380532|400564|422261|445836|471355|499040|528646|558889|
Cambodia|KHM|Population ages 60-64, female (% of female population)|SP.POP.6064.FE.5Y|1.937110421|1.942217925|1.950370774|1.960757859|1.97099507|1.979717134|1.988083175|1.995830215|2.002821299|2.010431901|2.030730868|2.054444709|2.065011149|2.073290342|2.087239504|2.062019817|2.035049983|2.065436328|2.105951997|2.120079095|2.123762476|2.121739797|2.10417397|2.085261947|2.068140544|2.053104194|2.033930117|2.013181719|1.995190142|1.978285223|1.960082182|1.942945552|1.920693503|1.897099665|1.884218547|1.880008893|1.879968106|1.883851519|1.897217853|1.919326127|1.942803786|1.965578137|1.987945692|2.012773363|2.03660134|2.060712375|2.091617769|2.129395125|2.188126311|2.285867678|2.41082675|2.547969067|2.699127476|2.858782906|3.013994459|3.171001762|3.339452289|3.513775863|3.67899912|3.82200193|3.932633555|4.00630038|
Cambodia|KHM|Population ages 50-54, female (% of female population)|SP.POP.5054.FE.5Y|3.112795682|3.110652761|3.111025096|3.113841268|3.117543081|3.121122986|3.125651514|3.13119851|3.13754014|3.144843391|3.159036318|3.171478894|3.171270234|3.170329127|3.178892731|3.188677496|3.183695827|3.19363874|3.227681907|3.232390716|3.215336198|3.187796232|3.147504256|3.106126123|3.065434643|3.025225689|2.983426311|2.943582745|2.906997362|2.87030955|2.831570718|2.792291033|2.751927953|2.71715172|2.69720241|2.692480962|2.700790472|2.721957392|2.838711981|3.003196909|3.138536375|3.291088015|3.46120997|3.64206225|3.815487415|3.990016875|4.178963954|4.372410156|4.5587791|4.72027388|4.843282863|4.929879742|4.983883858|5.016486495|5.048981908|5.088426165|5.125390448|5.156120781|5.18441541|5.199773236|5.208949742|5.213135011|
Cambodia|KHM|Population ages 40-44, female (% of female population)|SP.POP.4044.FE.5Y|4.477481823|4.476025902|4.477553037|4.482052681|4.487280841|4.491533623|4.494972807|4.497561942|4.499248332|4.500170984|4.476445472|4.434624094|4.400171036|4.37070397|4.352417835|4.370107219|4.367076264|4.345783841|4.352116324|4.348726219|4.299261857|4.221036301|4.153297778|4.08439481|4.017185697|3.955965408|3.914202679|3.889691546|3.893643723|3.962412647|4.083545668|4.223819466|4.397460503|4.586322883|4.752365994|4.914627327|5.098826152|5.296064815|5.609568149|5.889629892|6.006696167|6.081689277|6.117249843|6.128577569|6.140871668|6.162157765|6.182724853|6.194183474|6.204432208|6.199453118|6.188284848|6.178339028|6.157268272|6.084164751|5.88890971|5.558163782|5.13961881|4.634444679|4.191128765|4.074466908|4.359020199|4.88683508|
Cambodia|KHM|Population ages 30-34, female (% of female population)|SP.POP.3034.FE.5Y|6.290182725|6.282242063|6.278352646|6.277535027|6.275439555|6.268477018|6.256981773|6.244603126|6.230499869|6.210147449|6.079559063|5.892004056|5.772163525|5.676714085|5.604347103|5.622145655|5.635560937|5.602945353|5.622641079|5.807782833|5.980141426|6.120245138|6.363976325|6.59761022|6.770706346|6.909839692|7.09015294|7.283271242|7.427712976|7.518681164|7.567772668|7.562179762|7.560786519|7.568061911|7.54113031|7.503102521|7.476502593|7.45411051|7.559359732|7.640139212|7.591015478|7.544531533|7.483227093|7.358230722|7.086044808|6.652009673|6.117031858|5.484161735|4.92748443|4.762583667|5.075646976|5.675146386|6.437890313|7.260906241|7.921170881|8.305149825|8.50710338|8.651750845|8.72951066|8.727179758|8.669316361|8.600797748|
Cambodia|KHM|Population ages 20-24, female (% of female population)|SP.POP.2024.FE.5Y|8.545782955|8.51420364|8.479783765|8.448074734|8.422438137|8.40254383|8.38410723|8.369315079|8.390492187|8.497447157|8.509429962|8.494844242|8.651542404|8.859024825|9.056709949|9.39613785|9.824947204|10.19357648|10.49034921|10.77538828|10.83150355|10.7146682|10.62681039|10.46672991|10.26979226|10.06621594|9.913353768|9.775338459|9.610626446|9.436045322|9.304248815|9.188757365|9.152683979|9.084878641|8.735230587|8.128107294|7.416311587|6.605011083|6.011718452|5.905186305|6.274492558|6.996549902|7.918826851|8.912203585|9.709461815|10.17561053|10.42726457|10.61379535|10.70598606|10.67136841|10.5621072|10.4520308|10.32055468|10.16267444|9.990409228|9.756643558|9.413284057|8.956158823|8.52728042|8.205423282|7.967201176|7.867768905|
Cambodia|KHM|Population ages 15-64, male|SP.POP.1564.MA.IN|1464722|1494421|1525044|1557369|1593142|1631278|1668713|1705550|1742564|1780481|1765497|1724234|1721194|1728961|1736095|1646940|1497139|1437574|1427075|1461800|1501485|1538849|1610825|1679060|1736449|1786850|1859184|1947178|2016843|2079971|2155441|2227347|2358253|2529623|2639508|2715762|2806946|2906436|3058211|3218903|3339527|3462973|3589124|3716941|3844367|3970863|4097840|4224810|4346511|4455337|4552710|4641113|4716968|4791616|4869848|4943263|5015846|5088814|5157140|5220130|5287538|5359606|
Cambodia|KHM|Population ages 15-19, female (% of female population)|SP.POP.1519.FE.5Y|9.742632424|9.726416246|9.724848684|9.769013978|9.908482795|10.10638272|10.30730401|10.5159749|10.71039052|10.8439767|10.93231839|11.06657502|11.25656055|11.42798836|11.56151294|11.82825062|12.09957031|12.18365374|12.20918135|12.17900132|12.05697838|11.8894005|11.71667385|11.5150439|11.26920251|11.031052|10.82913705|10.62829208|10.34291613|9.860215868|9.168287249|8.351549981|7.450600738|6.699134978|6.445326193|6.815198424|7.594707335|8.619074752|9.819432308|10.7855072|11.29381885|11.5698162|11.77430842|11.88719426|11.89285608|11.8275878|11.75016586|11.64489114|11.49313283|11.30043122|11.03695439|10.65141222|10.13444373|9.650446727|9.284602582|8.982979218|8.800235509|8.774838392|8.746757493|8.651518442|8.610219598|8.625478552|
Cambodia|KHM|Population ages 05-09, female (% of female population)|SP.POP.0509.FE.5Y|14.51075736|14.61722991|14.7345952|14.80917508|14.79513845|14.69077489|14.51588768|14.28766063|14.0417658|13.84523803|13.85267841|13.941394|13.92215882|13.90872496|13.93266799|14.07120794|14.32448084|14.57244026|14.65083628|14.1395381|13.21149117|12.06843478|10.63587731|9.419408397|9.052984634|9.65492005|10.76591766|12.13159985|13.58054389|14.68136562|15.22110865|15.42367609|15.43456713|15.28873994|15.14017889|15.01363403|14.90840625|14.79322278|14.35011073|13.86040894|13.55384026|13.08598352|12.45018691|11.84670823|11.37753161|10.97912797|10.708134|10.61164098|10.51923276|10.36695319|10.26306403|10.18588111|10.12605806|10.08079455|10.03526593|9.979866829|9.913120203|9.841151096|9.77298732|9.714166598|9.652636257|9.580186978|
Cambodia|KHM|Population ages 0-14, male|SP.POP.0014.MA.IN|1235011|1264133|1292661|1319627|1344095|1367482|1390827|1413822|1436125|1457394|1475146|1491954|1512736|1531425|1538656|1494289|1392123|1306777|1267943|1265656|1292525|1334996|1387469|1447187|1512564|1579982|1650321|1724086|1802932|1892388|1994044|2104172|2227086|2352314|2452426|2516296|2554543|2577664|2537514|2485023|2472546|2456819|2440135|2422679|2406959|2393073|2379194|2368024|2358305|2350508|2349677|2358746|2381088|2403793|2420052|2437317|2454132|2468518|2479630|2487235|2492096|2493615|
Cambodia|KHM|Population ages 00-04, female (% of female population)|SP.POP.0004.FE.5Y|17.81725508|17.54280048|17.20585415|16.85510043|16.56626456|16.36302023|16.221821|16.1225243|16.06345856|16.00495892|16.10900823|16.29062616|16.36125335|16.32699722|16.03076172|14.99240268|13.71690918|12.56080529|11.46850569|11.18504099|12.02317693|13.48370828|15.15684361|16.87779282|18.17009755|18.82355009|19.01179238|19.05587009|18.99204153|18.76972993|18.42915366|18.09229536|17.64668128|17.15035745|16.76405541|16.36531374|15.81699546|15.15446286|13.91282427|12.76288088|12.27510337|11.9355786|11.79701069|11.66758802|11.4652195|11.31328688|11.19815714|11.10691684|11.03116787|10.95763388|10.87818522|10.78784788|10.69028699|10.59085155|10.49678768|10.40441539|10.30015572|10.16546818|9.998246284|9.805671105|9.599377926|9.394510929|
Cambodia|KHM|Female headed households (% of households with a female head)|SP.HOU.FEMA.ZS|||||||||||||||||||||||||||||||||||||||||25.4|||||23.5|||||27.1||||26.9||||||||
Cambodia|KHM|Fertility rate, total (births per woman)|SP.DYN.TFRT.IN|6.251|6.122|5.996|5.852|5.862|5.823|5.769|5.712|5.648|5.559|5.72|5.866|5.991|5.559|4.797|4.103|3.409|2.716|3.338|4.556|5.774|6.042|6.193|6.296|6.338|6.313|6.226|6.097|5.944|5.723|5.644|5.565|5.447|5.274|5.052|4.824|4.594|4.391|4.139|3.922|3.772|3.652|3.555|3.442|3.345|3.244|3.145|3.084|2.969|2.871|2.774|2.701|2.664|2.62|2.589|2.55|2.512|2.473|2.435|2.402|2.381||
Cambodia|KHM|Mortality rate, infant, male (per 1,000 live births)|SP.DYN.IMRT.MA.IN||||||||||||||||192.9|179.9|167.3|153.8|139.9|126.8|115.3|106.4|100.5|96.9|94.9|93.7|93.3|93.1|93.2|93.2|93|93|93.4|93.9|94.4|94.7|94.4|93.4|90.9|86.7|80.7|74.3|68.3|63|58.6|54.8|51.2|48|44.8|41.7|38.7|36.1|33.9|32|30.4|29.1|27.8|26.6|25.7|24.8|23.8|
Cambodia|KHM|Contraceptive prevalence, any modern method (% of married women ages 15-49)|SP.DYN.CONM.ZS||||||||||||||||||||||||||||||||||||6.9|||16.1||18.8|||||27.2|27.2||||34.9|34.9|||38.8||||||||
Cambodia|KHM|Mortality rate, adult, female (per 1,000 female adults)|SP.DYN.AMRT.FE|428.253|418.918|412.036|403.412|395.153|392.524|383.449|380.084|377.54|371.409|393.714|392.884|384.225|389.853|395.412|845.011|973.382|701.766|430.377|371.314|343.24|334.09|329.036|322.107|314.491|306.291|307.69|298.753|292.772|281.628|276.385|274.163|271.877|270.506|271.018|267.905|264.025|261.02|258.432|251.795|242.889|230.855|218.723|206.715|201.155|195.687|188.43|182.199|174.647|162.053|161.782|151.308|150.124|142.717|141.651|141.294|133.372|134.235|134.103|133.768|134.767||
Cambodia|KHM|Consumption of iodized salt (% of households)|SN.ITK.SALT.ZS|||||||||||||||||||||||||||||||||||||||||13.8|||||71.7|||71.5||81.7|68.2|||68.2||||||||
Cambodia|KHM|Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)|SH.STA.WASH.P5|||||||||||||||||||||||||||||||||||||||||||||||||||||||||6.5||||||
Cambodia|KHM|Suicide mortality rate, female (per 100,000 female population)|SH.STA.SUIC.FE.P5|||||||||||||||||||||||||||||||||||||||||3.9|3.9|3.8|3.7|3.8|3.8|3.7|3.6|3.4|3.2|3.2|3.1|3.1|3|2.9|2.9|2.9|2.8|2.8|2.8|||
Cambodia|KHM|Prevalence of stunting, height for age, female (% of children under 5)|SH.STA.STNT.FE.ZS|||||||||||||||||||||||||||||||||||||56.1||||48.5|||||40.1|||37.4||38.1||||31.9||||||||
Cambodia|KHM|Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)|SH.STA.POIS.P5.MA|||||||||||||||||||||||||||||||||||||||||1.2|1.2|1.1|1|1|1|1|1|0.9|0.9|0.8|0.8|0.8|0.8|0.7|0.7|0.7|0.7|0.7|0.7|||
Cambodia|KHM|Prevalence of overweight (modeled estimate, % of children under 5)|SH.STA.OWGH.ME.ZS|||||||||||||||||||||||||||||||||||||||||3.2|3.1|3|2.9|2.8|2.7|2.6|2.5|2.4|2.3|2.3|2.2|2.1|2.1|2.1|2|2|2|2|2|2.1||
Cambodia|KHM|Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)|SH.STA.ORCF.ZS|||||||||||||||||||||||||||||||||||||||||59.2|||||49.9|50||||48|48|||51.6||||||||
Cambodia|KHM|Maternal mortality ratio (national estimate, per 100,000 live births)|SH.STA.MMRT.NE|||||||||||||||||||||||||||||||||||||||635||497|||||559|||548||226||||184||||||||
Cambodia|KHM|Prevalence of underweight, weight for age, female (% of children under 5)|SH.STA.MALN.FE.ZS|||||||||||||||||||||||||||||||||||||38.2||||38.8|||||27|||28.1||29.1||||25||||||||
Cambodia|KHM|Female genital mutilation prevalence (%)|SH.STA.FGMS.ZS|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Cambodia|KHM|Exclusive breastfeeding (% of children under 6 months)|SH.STA.BFED.ZS|||||||||||||||||||||||||||||||||||||||11.1||10.82335||||||60.01861||65.9||73.5|72.79221|||65.20503||||||||
Cambodia|KHM|ARI treatment (% of children under 5 taken to a health provider)|SH.STA.ARIC.ZS|||||||||||||||||||||||||||||||||||||||||37||||||48|||||64.2|||68.8||||||||
Cambodia|KHM|Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)|SH.STA.AIRP.FE.P5|||||||||||||||||||||||||||||||||||||||||||||||||||||||||140||||||
Cambodia|KHM|Prevalence of current tobacco use, males (% of male adults)|SH.PRV.SMOK.MA|||||||||||||||||||||||||||||||||||||||||65.2|||||57.5|||||49.4|||||42.4|||38.7|37.4|36.1||
Cambodia|KHM|Lifetime risk of maternal death (%)|SH.MMR.RISK.ZS|||||||||||||||||||||||||||||||||||||||||1.76542064|1.579675057|1.444002773|1.332336527|1.235055908|1.141772392|1.054850379|0.977519715|0.907538146|0.838266063|0.77619493|0.71772287|0.656956121|0.608768193|0.563612534|0.523266017|0.488032498|0.458443529|||||
Cambodia|KHM|Use of insecticide-treated bed nets (% of under-5 population)|SH.MLR.NETS.ZS||||||||||||||||||||||||||||||||||||||||||||||4|4.2||||||||||||||||
Cambodia|KHM|Nurses and midwives (per 1,000 people)|SH.MED.NUMW.P3|||||||||||||||||||||||||||||||||||||1.0589||1.0076||0.9152||||||||0.8453|0.8544|0.856|0.8733|0.923|0.9457|0.9622|0.5889|0.7195|0.7007|0.6855|1.0076|||
Cambodia|KHM|Immunization, DPT (% of children ages 12-23 months)|SH.IMM.IDPT|||||||||||||||||||||||||17|23|37|37|45|47|38|38|32|35|37|39|43|46|47|53|59|60|54|69|85|82|80|82|91|94|90|91|90|86|91|92|93|93|92|92|92|92|
Cambodia|KHM|Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)|SH.HIV.INCD.YG.P3|||||||||||||||||||||||||||||||0.05|0.16|0.49|1.09|1.83|2.42|2.65|2.55|2.22|1.81|1.38|0.99|0.83|0.73|0.63|0.54|0.46|0.38|0.33|0.29|0.25|0.24|0.23|0.23|0.22|0.21|0.21|0.19|0.17|0.16|0.16|0.16|
Cambodia|KHM|Children (ages 0-14) newly infected with HIV|SH.HIV.INCD.14|||||||||||||||||||||||||||||||100|100|200|500|560|800|980|1100|1200|1100|1100|1000|950|900|840|780|710|580|520|500|500|500|500|500|200|200|200|100|200|100|100|100|
Cambodia|KHM|Prevalence of HIV, female (% ages 15-24)|SH.HIV.1524.FE.ZS|||||||||||||||||||||||||||||||0.1|0.1|0.1|0.1|0.2|0.4|0.5|0.5|0.5|0.5|0.5|0.5|0.4|0.4|0.3|0.3|0.2|0.2|0.2|0.1|0.1|0.1|0.1|0.1|0.2|0.2|0.2|0.2|0.2|0.2|0.2|0.2|
Cambodia|KHM|People using safely managed drinking water services, rural (% of rural population)|SH.H2O.SMDW.RU.ZS|||||||||||||||||||||||||||||||||||||||||10.67450707|11.05944933|11.44439159|11.82933386|12.21427612|12.59921838|12.98416064|13.36910291|13.75404517|14.13898743|14.5239297|14.90887196|15.29381422|15.67875648|16.06369875|16.44864101|16.83358327|17.21852553|17.6034678|17.98841006|18.37335232||
Cambodia|KHM|Demand for family planning satisfied by modern methods (% of married women with demand for family planning)|SH.FPL.SATM.ZS|||||||||||||||||||||||||||||||||||||||||33|||||41.6|||||51.7||||56.4||||||||
Cambodia|KHM|Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)|SH.DYN.NCOM.FE.ZS|||||||||||||||||||||||||||||||||||||||||24.1|23.7|23.2|22.7|22.4|22.1|21.6|21.1|20.6|20.1|20|19.8|19.6|19.5|19.3|19.2|19.1|18.9|18.9|18.8|||
Cambodia|KHM|Prevalence of HIV, total (% of population ages 15-49)|SH.DYN.AIDS.ZS|||||||||||||||||||||||||||||||0.1|0.1|0.1|0.2|0.4|0.6|0.9|1.1|1.2|1.3|1.3|1.3|1.3|1.2|1.1|1.1|1.1|1|1|1|0.9|0.9|0.9|0.8|0.8|0.8|0.7|0.7|0.7|0.6|0.6|0.6|
