Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Brazil,BRA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.47152821,93.8143374,94.14248522,94.46352265,94.77735867,95.08413702,95.38418309,95.67762486,95.96456826,96.24479886,96.51879691,96.78798047,97.05098,97.30767638,97.55858195,97.80356759,97.95583878,98.45095466,98.67949474,98.93554441,99.32085299,..
Brazil,BRA,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.3094559,74.33922739,75.36899887,76.39877036,77.42854184,78.45831333,79.48808481,80.5178563,81.54762778,82.57739927,83.60717075,84.63694224,85.66671372,86.69648521,87.72625669,88.75602818,89.16366243,90.81557114,91.84534263,93.12409622,95.94525953,..
Brazil,BRA,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.14203579,98.21954214,98.29704849,98.37455484,98.45206119,98.52956754,98.60707388,98.68458023,98.76208658,98.83959293,98.91709928,98.99460563,99.07211198,99.14961832,99.22712467,99.30463102,99.38213737,99.66213725,99.73980139,99.81746554,99.82200131,..
Brazil,BRA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.99606802,76.56129687,77.04836801,77.32908456,77.60419859,77.87380706,78.1382912,78.39773752,78.65221598,78.90124496,79.14548167,79.38738202,79.62451905,80.41174261,81.19584995,81.97630358,82.69040002,83.52582053,84.2947419,85.06008273,85.76566655,..
Brazil,BRA,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.97543851,49.0512573,50.8353342,51.52990064,52.22446709,52.91903353,53.61359998,54.30816642,55.00273287,55.69729931,56.39186576,57.0864322,57.78099864,59.45096467,61.14410207,62.86041085,64.15227015,66.36254256,68.14836549,69.9573598,71.78952549,..
Brazil,BRA,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.71864759,82.78397353,82.84929946,82.9146254,82.97995134,83.04527727,83.11060321,83.17592914,83.24125508,83.30658101,83.37190695,83.43723289,83.50255882,84.05021722,84.5986297,85.14779627,85.69771693,86.24839168,86.79982052,87.35200345,87.84058953,..
Brazil,BRA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3500000,152800000,58000000,99100000,433200000,297000000,711280000,26930000,2460000,48200000,45730000,3164000,..,140570000,828400000,14800000,230400000,127500000,4572800000,2947100000,1786800000,1726700000,222700000,218600000,1400000,313980000,1329380000,5614000000
Brazil,BRA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,75149.3349104649,72951.7660860964,70837.2731691596,68816.0433743595,66896.1160512072,65084.4638487075,63376.529533933,61761.3633871699,60223.1601593189,58742.4233973532,57317.1282897662,55941.8340901374,54607.5920237765,53321.4667873666,52078.8700955097,50868.7019227417,49684.0939440645,48523.807377645,47393.2843841606,46292.2140363897,45227.1929436311,44204.0823067363,43221.2068390135,42281.3637663053,41386.6675712613,40538.985904485,39735.7229778974,38973.1164186469,38249.1184611955,37563.091362396,36918.8160062013,36311.554290392,35729.4164147983,35165.7560054862,34620.6075555192,34094.7851408795,33587.1290561613,33097.5589752196,32630.8222608104,32187.8675222199,31765.5588854932,31366.9325209514,30997.2205004282,30646.0447711701,30305.5717058574,29980.8259351589,29673.0067676628,29381.491270487,29102.7726243867,28830.6560903944,28564.1767723017,28308.1553685382,28063.4067616511,27823.6987038953,27589.3051454883,27366.3905473113,27150.4332558803,26935.7748352317,26730.2062067548,..,..
Brazil,BRA,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,..,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,5661,..,..
Brazil,BRA,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.5442269685983,24.9588735474643,24.3094172520134,22.0219020613833,21.1313375618244,20.0109528530865,20.0378282038467,20.2845170067754,20.2568377795645,19.887390348056,20.443225438498,20.3940102224383,20.3719182228352,21.144546910639,21.3168623668811,21.8438935331049,21.9692157267703,23.1050811482793,23.7127169931169,24.51627027324,24.2531974985201,23.8837831816182,22.4395011832609,22.7783228678916,24.4876921419218,25.8352540840796,27.5808379315821,28.7359008988914,28.2213337573022,26.2882721815221,26.8915233759636,27.8244699971356,25.8367940598158,..,..
Brazil,BRA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.12880132,74.03790294,74.92797969,75.81263724,76.691538,77.56479232,78.43290643,79.29597638,80.1540827,81.00652682,81.85420444,82.70058102,83.54222598,84.37851825,85.21064211,86.03796198,86.86024254,87.67795802,88.49054496,89.29879625,90.07847103,..
Brazil,BRA,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.51694227,37.82962378,39.14297543,40.4569972,41.7716891,43.08705112,44.40308328,45.71978557,47.03715798,48.35520052,49.6739132,50.993296,52.31334893,53.63407199,54.95546517,56.27752849,57.60026193,58.92366551,60.24773921,61.57248304,62.897897,..
Brazil,BRA,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.60987759,82.2280905,82.84718348,83.46715652,84.08800963,84.70974279,85.33235602,85.95584931,86.58022266,87.20547607,87.83160955,88.45862309,89.08651669,89.71529035,90.34494407,90.97547786,91.60689171,92.23918562,92.87235959,93.50641363,94.1137462,..
Brazil,BRA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.74204341,36.16762407,36.58589826,37.00214532,37.41623629,37.82821516,38.23827901,38.64646748,39.0528122,39.4570433,39.85950934,40.26155659,41.15432283,42.06269659,42.98721103,43.92766119,44.88398291,45.85641823,46.84473257,47.8493132,48.706315,..
Brazil,BRA,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.03270229,39.34517233,39.65808999,39.97145529,40.2852682,40.59952875,40.91423692,41.22939271,41.54499613,41.86104718,42.17754585,42.49449214,43.36075687,44.24426671,45.14505931,46.06317235,46.99864347,47.95151032,48.92181056,49.90958186,50.6743835,..
Brazil,BRA,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,0.00739199932804403,0.00594533451314598,0.00457840813402369,0.0128121102341189,0.0253757753156746,0.0293231284171971,0.0302864034229872,0.0271576410018424,0.0250304243286895,0.0301856530468432,0.0454043926062932,0.0517804481570965,0.0470646801996319,0.0395019270388847,0.0386483953857444,0.0182483738263806,0.00465057093511966,0.00726837782119233,0.0102156043851777,0.0063499329662274,0.00644226684481216,0.00365258360438278,0.000197934411846424,0.000579884990505276,0.00180675367922282,0.00115853522530427,0.00087567992960706,2.05997394463806E-05,1.39558498543768E-05,7.02781815520566E-06,0.00301724252257072,0.000383661732704415,0.000646391212301008,0.0120278409654252,0.00757866473813225,0.00659530140677527,0.00841268647672681,0.0223621158971095,0.00710082362693073,0.00905162191844098,0.0104206152514701,0.00904168805332787,0.00924667511554966,0.00666718795307205,0.00644937254023402,0.00622923249802156,0.00531097979960137,0.00677201259846744,0.00561340614167546,0.00619684295969295,..
Brazil,BRA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,..,..,..,..,..,..,..,..,..,..,1.06560676913395,0.9012030571799,0.832438033501052,0.916829047762152,0.778018811589262,0.95702499153659,0.705573981308418,0.887443106013036,0.952473310327039,1.22002185374636,1.32597084886658,1.10788070610389,1.51401995532477,1.39125012709698,0.995105640358229,0.700330652414933,0.684278924771724,0.734171849709015,0.708563678864802,0.746545600852224,0.864140598704021,0.998380209862595,1.09036040387622,1.01415227775499,0.663157477175251,0.592516517536517,0.476913518429201,0.441682109059478,0.395769901003567,0.597985383882214,0.438364241981486,0.509243737933021,0.681147091566493,0.724837093048538,0.517878519691662,0.42003563098671,0.457333987913555,0.446927063330202,0.408386985642947,0.423451787909036,0.49275283436616,0.40741872198128,0.458362415084827,0.496176852408745,0.525533528997042,0.694350493352032,0.797093042358794,0.748017545948068,0.804450591064351,0.665811408826821,0.941116384621771,..
Brazil,BRA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,..,..,..,..,..,..,..,..,..,..,0.489549107595905,0.397243118337374,0.458517275018666,0.380213588755096,0.563192666666249,0.649558713039963,0.867652853779731,0.620524874378288,0.494657081133603,0.568012761486709,0.708648369562382,0.646992679324009,0.681060824269484,0.976439533866411,0.991054332354151,0.923604870374132,0.722042611942053,0.672631093127544,0.708456676957577,0.753660589993358,0.768196770060139,0.667928505738699,0.654207750173729,0.4016528201658,0.256617828268079,0.186532440967255,0.193451113491142,0.164754158896622,0.29186802516524,0.347533201762888,0.287486067902252,0.427928036894699,0.427395069501696,0.216842390970541,0.0993803057381071,0.824052241466547,0.884048567616688,1.54595575429786,1.86355094706949,0.589938796916574,1.63050187309659,1.81028220156557,1.28194729904678,1.37105134267886,0.818191306347893,0.571694975963032,0.754819168958867,0.828458193092218,0.879598680124168,0.796292840168321,1.15390221358331,..
Brazil,BRA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,..,..,..,..,..,0.000188842829197871,0.000298913275204316,0.00027097898549613,0.000240174597849435,0.000726447151515266,0.00139311822058357,0.00117749519523173,0.000524396813526264,0.000784893156763274,0.00305011445279813,0.0062328399145842,0.00408612215265545,0.00235180119705179,0.0122927241730008,0.012394877164243,0.0141186502923475,0.0126005923373322,0.00920379964201628,0.00868074658424562,0.0100662894090137,0.0097955435283445,0.0113076811854323,0.0116857134465509,0.0139256454616646,0.00915689703717277,0.00685905006760713,0.00793359900789638,0.00873665744893328,0.00789632118938369,0.0160388635097786,0.0215500562578138,0.0265294247049704,0.0342994227948666,0.0343474092766272,0.0333509238648524,0.0319955980475831,0.0324118113596507,0.0263754760170217,0.0312209088497779,0.028553674219474,0.0238624873197791,0.0365712107318877,0.0515052875603117,0.060351646120558,0.0470669328167649,0.04125382188197,0.0252572650715787,0.0346918686262896,0.0577405413957916,0.0447612828722458,0.0406174564596599,..
Brazil,BRA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..,..,..,..,..,..,0.0851103566828846,0.110574995740956,0.101768283592939,0.118510351535704,0.483471456846071,0.397955936407483,0.343549542854968,0.248897292228309,0.235901458630116,0.560950130778758,0.717011742514709,0.645507437307017,0.471189109018704,1.1464199003294,1.5732505397603,1.60362680588734,0.592894274950334,0.847478188291275,0.567396762526041,0.804017985076774,1.05011712646681,0.678115888152258,0.761290793014807,0.670636254498718,0.448572117203536,0.34798936776297,0.477870421368203,0.417796573742867,0.253047006650534,0.753210322698746,1.43864376179541,1.24952386978518,1.64272497864498,1.82479315688397,2.01306291850996,2.49827678464769,2.50250357078732,2.07508289521995,2.41654221815785,1.31790830523098,1.50008524582403,1.98872466337355,2.0052904036694,1.85704972439056,1.8644255336037,1.07740553846754,0.818162421430963,1.23709058840307,2.0159800649676,1.99367921888512,1.84932805448523,..
Brazil,BRA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..,..,1.64045507624193,1.41671208386148,1.3989399056113,1.42037157078483,1.83822149248722,2.03130853452029,1.94727700155555,1.78767607285615,1.71097438424936,2.37706528479332,2.7880494539051,2.44987133749386,2.7204021379671,3.57346696566542,3.61130731667581,3.2803293743545,2.03006477782782,2.26813550170497,2.00036624275386,2.32450606971655,2.69859997172554,2.3621745517838,2.52119724411569,2.10056493229302,1.37808420467454,1.13570413001357,1.15732718752175,1.03384517907751,0.948601853748172,1.71478172770348,2.18605115575512,2.21624231184045,2.78595022424074,2.80146644139198,2.67570050877001,3.78193891988666,3.88289323908398,4.10275387534177,4.74206317561717,2.366953387903,3.656254062525,4.25341741290375,3.80614709341465,3.79387624071427,3.26188448971847,2.39115420220481,2.40156113031822,2.85356917586925,3.76454189015038,3.50615815689418,3.99116095210967,..
British Virgin Islands,VGB,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.055880143,0.00411569575364715,0.00411569575364715,0.004116,0.004116,0.004115671
British Virgin Islands,VGB,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.30273973,95.68287671,96.0630137,96.44315068,96.82328767,97.20342466,97.58356164,97.96369863,98.34383562,98.7239726,99.10410959,99.48424658,99.86438356,99.86438356,99.86438356,99.86438356,99.86438356,99.86438356,99.86438356,99.86438356,99.86438356,..
British Virgin Islands,VGB,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.7851984,96.79126349,96.79732858,96.80339367,96.80945876,96.81552385,96.82158894,96.82765403,96.83371912,96.83978421,96.8458493,96.85191439,96.85797948,96.85797948,96.85797948,96.85797948,96.85797948,..,..,..,..,..
British Virgin Islands,VGB,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
